,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
1819,43893524,"Modern studio, fast wifi, professional cleaning",5-5,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43893524,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Travel in luxury with these these top-notch apartments in the heart of Boston. These homes are conveniently located at the edge of the Back Bay district and within walking distance to Fenway Park, Boston Symphony Hall, Northeastern University, Hynes Convention Center, and Berklee College of Music. While staying here you can enjoy amenities such as the rooftop deck with great views, the fitness center, barbecue grills, and even on-site retail. These furnished apartments include features such as stainless steel appliances, granite countertops, hardwood flooring, walk-in closets, air conditioning, and fast wifi. Conveniently, these apartments are also within walking distance of Whole Foods, CVS, and the Orange and Green lines MBT",2020-08-31
1820,43893532,Spacious 1BD condo with fast wifi,5-5,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43893532,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Travel in luxury with these these top-notch apartments in the heart of Boston. These homes are conveniently located at the edge of the Back Bay district and within walking distance to Fenway Park, Boston Symphony Hall, Northeastern University, Hynes Convention Center, and Berklee College of Music. While staying here you can enjoy amenities such as the rooftop deck with great views, the fitness center, barbecue grills, and even on-site retail. These furnished apartments include features such as stainless steel appliances, granite countertops, hardwood flooring, walk-in closets, air conditioning, and fast wifi. Conveniently, these apartments are also within walking distance of Whole Foods, CVS, and the Orange and Green lines MB",2020-08-31
1821,43893548,"Top-notch 1BD condo good for longer stays, self-checkin",5-5,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43893548,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Travel in luxury with these these top-notch apartments in the heart of Boston. These homes are conveniently located at the edge of the Back Bay district and within walking distance to Fenway Park, Boston Symphony Hall, Northeastern University, Hynes Convention Center, and Berklee College of Music. While staying here you can enjoy amenities such as the rooftop deck with great views, the fitness center, barbecue grills, and even on-site retail. These furnished apartments include features such as stainless steel appliances, granite countertops, hardwood flooring, walk-in closets, air conditioning, and fast wifi. Conveniently, these apartments are also within walking distance of Whole Foods, CVS, and the Orange and Green lines MB",2020-08-31
1834,43945510,"Charming 1BD, professionally-cleaned",5-3,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945510,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"test<br /><br /><b>Other things to note</b><br />Located in the heart of Boston's Back Bay District, just a few steps away from the Skywalk Observatory and the Berklee Performance Center. Easily accessible via the MBTA's green line and commuter railroad. This brownstone apartment is perfect choice for those who prefer to be close to food and shopping areas. The apartment is furnished and features a stainless kitchen, flat screen TV, an in-unit laundry, working fireplace and a private balcony. Other amenities include an elevator, sundeck with BBQ facilities, terrace and a garden. Free fast wifi, basic cookware and bathroom amenities are provided. Our amazing customer support team are always available to assist with your needs.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-08-31
1835,43945530,Luxury 2BD suite with exquisite hardwood flooring,5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945530,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/1BA Unit in the heart of Boston - Seaport. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades ",2020-09-01
1836,43945547,Luxury 2BD condo with exquisite hardwood flooring,5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945547,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/2BA Unit in the heart of Boston - Seaport. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades ",2020-09-01
1837,43945566,"Charming 1BD condo, professionally-cleaned",5-3,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945566,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the heart of Boston's Back Bay District, just a few steps away from the Skywalk Observatory and the Berklee Performance Center. Easily accessible via the MBTA's green line and commuter railroad. This brownstone apartment is perfect choice for those who prefer to be close to food and shopping areas. The apartment is furnished and features a stainless kitchen, flat screen TV, an in-unit laundry, working fireplace and a private balcony. Other amenities include an elevator, sundeck with BBQ facilities, terrace and a garden. Free fast wifi, basic cookware and bathroom amenities are provided. Our amazing customer support team are always available to assist with your needs.<br /><br />We offer complimentary upgrades to ou",2020-08-31
1838,43945574,Deluxe 1BD suite in Boston with floor-to-ceiling windows,5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945574,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Seaport. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades ",2020-09-01
1839,43945593,Cozy studio at the Heart of Boston good for longer stays,5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945593,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Seaport. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades t",2020-09-01
1840,43945623,Cozy 2BD with fast wifi,5-3,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945623,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the heart of Boston's Back Bay District, just a few steps away from the Skywalk Observatory and the Berklee Performance Center. Easily accessible via the MBTA's green line and commuter railroad. This brownstone apartment is perfect choice for those who prefer to be close to food and shopping areas. The apartment is furnished and features a stainless kitchen, flat screen TV, an in-unit laundry, working fireplace and a private balcony. Other amenities include an elevator, sundeck with BBQ facilities, terrace and a garden. Free fast wifi, basic cookware and bathroom amenities are provided. Our amazing customer support team are always available to assist with your needs.<br /><br />We offer complimentary upgrades to ou",2020-08-31
1841,43945631,"Charming 1BD in Back Bay, perfect staycation!",5-3,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945631,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the heart of Boston's Back Bay District, just a few steps away from the Skywalk Observatory and the Berklee Performance Center. Easily accessible via the MBTA's green line and commuter railroad. This brownstone apartment is perfect choice for those who prefer to be close to food and shopping areas. The apartment is furnished and features a stainless kitchen, flat screen TV, an in-unit laundry, working fireplace and a private balcony. Other amenities include an elevator, sundeck with BBQ facilities, terrace and a garden. Free fast wifi, basic cookware and bathroom amenities are provided. Our amazing customer support team are always available to assist with your needs.<br /><br />We offer complimentary upgrades to ou",2020-08-31
1842,43945655,"Cozy 1BD in Back Bay, perfect staycation!",5-3,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945655,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the heart of Boston's Back Bay District, just a few steps away from the Skywalk Observatory and the Berklee Performance Center. Easily accessible via the MBTA's green line and commuter railroad. This brownstone apartment is perfect choice for those who prefer to be close to food and shopping areas. The apartment is furnished and features a stainless kitchen, flat screen TV, an in-unit laundry, working fireplace and a private balcony. Other amenities include an elevator, sundeck with BBQ facilities, terrace and a garden. Free fast wifi, basic cookware and bathroom amenities are provided. Our amazing customer support team are always available to assist with your needs.<br /><br />We offer complimentary upgrades to ou",2020-08-31
1843,43945668,Cozy 3BD at the Heart of Boston good for longer stays,5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945668,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 3BD/2BA Unit in the heart of Boston - Seaport. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades ",2020-09-01
1844,43945688,"Magnificent 1BD, fast wifi",5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43945688,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Seaport. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades ",2020-09-01
1925,44247804,"Professionally-cleaned 1BD in downtown Boston, fast wifi",5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/44247804,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Modern city living at its best, located in Downtown Boston. Location is just a few blocks away from Boston Common, Park Street Church, Boston Public Garden and Tufts Medical Center. Easily accessible via MBTA's Green and Orange Lines. Amenities include a laundry room, package receiving service, heat and air conditioning, hardwood floors and an elevator for ease of access. Huge windows provide a lot of natural light and wonderful panoramic views. All units are furnished and equipped with a flat screen TV, first aid kit, free fast wifi, basic kitchenware and bathroom amenities. Our amazing customer support team are always available to help with your needs.<br /><br />We offer complimentary upgrades to our regular loyal guests<b",2020-08-31
1926,44248694,"Modern 2BD in downtown Boston, professional cleaning",5-4,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/44248694,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/2BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located right in the middle of the Downtown Boston's Theater district. Just a few minutes away from Logan International Airport and the Massachusetts State House. Aside from the T, other modes of transportation include, buses and boats to get around the area. The building itself boasts of history and classic charm which is perfect for travelers and professionals that are looking for a place that they can call home while in the city. Oversized windows gives you a nice view of Downtown Boston. There's a private living room and a laptop friendly workspace. All units are furnished and are provided with free fast wifi, basic kitchenware and bathroom amenities. Our amazing customer support team is always available to assist with yo",2020-08-31
1952,44591405,"Find your new home in this cozy 1BD, self-checkin",5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/44591405,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"<b>Other things to note</b><br />Modern city living at its best, located in Downtown Boston. Location is just a few blocks away from Boston Common, Park Street Church, Boston Public Garden and Tufts Medical Center. Easily accessible via MBTA's Green and Orange Lines. Amenities include a laundry room, package receiving service, heat and air conditioning, hardwood floors and an elevator for ease of access. Huge windows provide a lot of natural light and wonderful panoramic views. All units are furnished and equipped with a flat screen TV, first aid kit, free fast wifi, basic kitchenware and bathroom amenities. Our amazing customer support team are always available to help with your needs.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-08-31
1953,44591444,Luxury living at its finest in this cozy studio,5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/44591444,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"<b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-09-01
1954,44591445,"Luxury living at its finest in this cozy 2BD, fast wifi",5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/44591445,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"<b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-09-01
1955,44591449,Cozy 1BD with self-checkin,5-3,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/44591449,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"<b>Other things to note</b><br />Located in the heart of Boston's Back Bay District, just a few steps away from the Skywalk Observatory and the Berklee Performance Center. Easily accessible via the MBTA's green line and commuter railroad. This brownstone apartment is perfect choice for those who prefer to be close to food and shopping areas. The apartment is furnished and features a stainless kitchen, flat screen TV, an in-unit laundry, working fireplace and a private balcony. Other amenities include an elevator, sundeck with BBQ facilities, terrace and a garden. Free fast wifi, basic cookware and bathroom amenities are provided. Our amazing customer support team are always available to assist with your needs.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-08-31
1959,44615547,"Meticulously designed 3BD, professionally-cleaned",5-2,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/44615547,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"<b>Other things to note</b><br />Located in the Seaport area of Boston near downtown, these luxury condos all feature stunning Boston views, free wifi, stainless steel appliances, full-sized washer and dryer in-unit, and hardwood flooring. This building is filled with large windows that let in plenty of natural light which allows you to take in the breathtaking Boston city and Harbor views. You will also have access to a 24hr Concierge, 24hr Fitness Center, a third floor Sun Deck/Outdoor Pool, a Business Center, a yoga and spin studio, onsite retail, and two conference rooms. This condo is situated within walking distance of many great restaurants and shopping, as well as the Boston Convention and Exhibition Center.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-09-01
